id,cuisine
16521,jamaican
16523,moroccan
16525,spanish
16526,indian
8216,indian
49298,filipino
49299,irish
16533,indian
16534,spanish
49304,moroccan
16540,filipino
46449,filipino
16553,indian
16561,korean
49330,indian
16563,moroccan
49332,british
16566,korean
35529,indian
49336,mexican
49338,indian
49339,russian
16581,moroccan
49350,moroccan
16585,indian
49358,indian
16594,indian
40995,irish
49367,indian
49368,korean
16602,mexican
16604,indian
16610,vietnamese
16615,indian
49387,indian
49391,indian
16625,moroccan
16626,filipino
16627,british
16629,spanish
16630,indian
49403,irish
49404,british
49408,korean
49413,mexican
16651,italian
13698,indian
49423,indian
49425,filipino
16661,korean
16666,greek
49435,irish
16670,moroccan
16671,indian
16672,indian
49442,indian
16675,mexican
16676,moroccan
49449,filipino
49455,indian
46472,indian
16695,indian
16697,vietnamese
49466,filipino
49467,vietnamese
49473,indian
49475,korean
49476,filipino
16710,filipino
16713,indian
16715,irish
49484,indian
49486,chinese
49491,korean
49494,cajun_creole
16731,korean
49500,indian
49502,filipino
16738,filipino
49507,spanish
49509,indian
49510,mexican
49513,indian
49514,indian
49518,indian
16754,filipino
46483,irish
16758,filipino
16761,vietnamese
49532,indian
16769,indian
49538,irish
16775,vietnamese
49548,moroccan
49552,indian
49554,indian
16791,indian
49561,russian
16795,indian
16798,british
16803,moroccan
16804,moroccan
16805,filipino
49574,indian
16807,indian
49579,korean
16815,moroccan
49589,korean
16823,vietnamese
49595,vietnamese
49597,filipino
49598,indian
47479,filipino
16837,spanish
16838,filipino
16841,filipino
49610,vietnamese
16844,moroccan
49613,korean
16846,moroccan
49617,greek
16852,indian
16853,moroccan
16854,korean
16855,indian
16864,indian
41040,filipino
49640,filipino
16878,indian
49649,indian
49655,indian
16888,cajun_creole
16893,moroccan
16895,moroccan
16896,cajun_creole
49665,filipino
16900,greek
16901,moroccan
49671,mexican
16904,chinese
16906,cajun_creole
16907,irish
16911,thai
49680,korean
49684,korean
49664,vietnamese
49688,indian
49690,indian
13743,filipino
16926,indian
16927,filipino
49698,filipino
49699,moroccan
16933,korean
16937,irish
16942,russian
49711,british
16946,vietnamese
49715,mexican
16953,indian
16954,mexican
16957,filipino
16960,vietnamese
16962,vietnamese
11476,filipino
16966,korean
35596,korean
16971,indian
16972,indian
16979,vietnamese
16980,indian
2830,filipino
39846,vietnamese
36120,indian
16990,indian
16991,indian
16992,indian
16999,vietnamese
17007,indian
17008,moroccan
17014,indian
17017,indian
17025,british
17032,moroccan
13762,indian
17040,japanese
17047,vietnamese
41073,moroccan
49669,indian
17070,spanish
46537,irish
17089,greek
17096,chinese
17103,indian
17105,moroccan
17114,korean
17124,indian
13777,indian
17130,filipino
17152,indian
17154,moroccan
17155,indian
17167,indian
17174,british
17178,moroccan
1663,irish
17180,vietnamese
17182,russian
17185,filipino
17190,cajun_creole
17194,indian
17206,indian
17207,thai
17217,filipino
17221,filipino
17225,british
17226,filipino
17230,mexican
17233,indian
17237,indian
17249,filipino
17253,chinese
17254,filipino
17256,mexican
17263,indian
17264,indian
17270,korean
17271,moroccan
17272,indian
17279,korean
2880,korean
17283,indian
17286,indian
17290,indian
17294,korean
17307,filipino
17311,indian
17317,greek
17319,indian
17321,indian
17330,british
34402,korean
24737,indian
17354,indian
46583,indian
17358,moroccan
17364,moroccan
33312,indian
17369,vietnamese
17375,indian
1670,irish
17391,indian
34404,indian
17406,korean
17408,cajun_creole
17410,indian
2902,moroccan
17416,moroccan
17424,filipino
17428,indian
17429,indian
17435,filipino
17442,irish
17443,filipino
17456,indian
17462,chinese
38771,greek
17471,korean
17474,indian
17475,vietnamese
35681,indian
17484,russian
17485,british
17487,indian
17489,moroccan
17492,indian
17496,filipino
17498,filipino
17499,filipino
17502,irish
17506,filipino
2918,moroccan
17511,indian
17515,greek
17516,indian
17519,korean
17525,moroccan
17526,filipino
17530,filipino
17534,cajun_creole
17539,greek
17542,indian
17544,indian
17547,mexican
30232,indian
17557,mexican
17560,british
17562,filipino
17565,british
17569,indian
17576,indian
17579,indian
17581,filipino
17584,filipino
17585,korean
17587,chinese
17596,indian
17597,vietnamese
35701,filipino
17600,filipino
17602,vietnamese
17604,korean
17605,indian
17614,indian
17617,filipino
46627,indian
17620,indian
17627,cajun_creole
17635,spanish
17640,moroccan
17645,indian
17646,spanish
17647,indian
17648,filipino
17649,indian
17650,moroccan
17651,filipino
17656,filipino
17663,korean
17665,greek
17673,greek
17675,vietnamese
17679,filipino
17682,moroccan
17687,indian
17689,korean
30255,moroccan
17698,vietnamese
17714,korean
17716,irish
17719,vietnamese
17720,chinese
17721,italian
17724,cajun_creole
17725,moroccan
17729,indian
17734,filipino
17737,filipino
17741,filipino
17745,indian
17752,korean
17755,filipino
17759,cajun_creole
17760,brazilian
17763,indian
17768,indian
17772,brazilian
17784,indian
17786,korean
17791,irish
17795,greek
11504,indian
17808,filipino
17830,indian
17831,moroccan
17833,indian
17836,indian
17842,indian
17843,indian
17845,indian
17848,filipino
17849,indian
17850,filipino
17863,indian
17865,filipino
17884,indian
17886,spanish
17887,indian
17889,indian
17903,filipino
17911,spanish
17912,cajun_creole
17918,indian
17920,filipino
17930,filipino
17931,indian
17934,moroccan
17942,filipino
17955,filipino
17971,korean
17978,greek
2781,indian
17988,moroccan
17989,vietnamese
17994,mexican
18009,british
18012,indian
18018,indian
18021,indian
18023,irish
18024,mexican
18026,filipino
18032,korean
18035,indian
18043,korean
18053,vietnamese
35777,filipino
18063,british
18064,british
18078,vietnamese
46704,indian
18095,british
35784,indian
18101,spanish
37701,filipino
18104,indian
18111,cajun_creole
35787,indian
13942,moroccan
35788,moroccan
18123,indian
18127,moroccan
18134,filipino
18136,filipino
18138,spanish
18142,spanish
18150,indian
18155,filipino
18159,vietnamese
18163,moroccan
18164,indian
11516,vietnamese
44250,filipino
18172,indian
18174,indian
18175,irish
18178,indian
18179,irish
6061,greek
18186,filipino
18193,filipino
18195,irish
18209,indian
18210,indian
18218,indian
18232,indian
18235,vietnamese
18247,indian
13965,filipino
18261,filipino
18262,filipino
18267,korean
18273,indian
18282,korean
18292,spanish
18297,spanish
18299,spanish
18300,moroccan
18305,indian
18308,filipino
18309,indian
18313,filipino
18319,filipino
18322,korean
18323,irish
18333,irish
18341,indian
18345,indian
18349,vietnamese
9340,british
18355,irish
18356,indian
18362,indian
18366,greek
18368,indian
18372,korean
18377,vietnamese
18378,korean
19447,spanish
18381,indian
18395,filipino
35834,moroccan
18398,indian
18401,filipino
18402,indian
13990,filipino
18414,filipino
18427,indian
18428,greek
18431,irish
18439,indian
18442,brazilian
18457,vietnamese
18460,korean
18465,indian
18466,indian
18468,indian
18472,indian
18473,moroccan
18475,indian
18479,indian
15891,moroccan
3080,indian
18484,vietnamese
18485,moroccan
18503,vietnamese
18509,indian
18516,filipino
18519,indian
18520,filipino
18527,indian
18530,indian
46780,korean
18540,moroccan
18543,korean
18545,greek
18548,vietnamese
18556,chinese
18561,filipino
18562,indian
18565,filipino
18569,indian
18571,irish
18575,cajun_creole
18576,moroccan
18582,indian
18585,moroccan
18587,indian
18589,indian
18595,indian
18607,indian
18610,korean
18613,indian
18615,british
18616,indian
18619,moroccan
18627,filipino
18628,moroccan
18638,cajun_creole
18652,filipino
18664,indian
18673,indian
36629,indian
18684,filipino
18686,thai
18688,filipino
18689,moroccan
18690,greek
18692,filipino
18700,vietnamese
18704,filipino
18706,indian
18710,moroccan
18720,moroccan
18725,filipino
18732,vietnamese
18734,indian
18736,brazilian
18746,filipino
18749,indian
18750,indian
18755,indian
18761,moroccan
18762,moroccan
18771,indian
18788,indian
18791,indian
18799,moroccan
18801,british
18802,indian
18812,moroccan
18816,korean
18823,indian
18827,indian
18833,korean
18835,vietnamese
18836,cajun_creole
4708,indian
18848,spanish
18852,korean
18854,filipino
3143,moroccan
18862,vietnamese
18866,british
18867,vietnamese
18871,vietnamese
18872,indian
15183,filipino
18874,moroccan
18882,spanish
18888,filipino
18897,spanish
18898,moroccan
7176,indian
18914,irish
18925,vietnamese
18932,mexican
18935,filipino
18939,moroccan
18943,indian
18953,irish
18954,greek
18955,italian
18960,irish
18967,indian
18969,moroccan
18971,vietnamese
18980,filipino
18981,korean
18982,filipino
18983,indian
18986,mexican
18988,mexican
18989,filipino
35933,filipino
18992,filipino
18995,indian
18998,filipino
19001,indian
19005,irish
19010,thai
19016,indian
19020,indian
19022,indian
19035,moroccan
19041,cajun_creole
19048,irish
19055,spanish
19060,vietnamese
8638,moroccan
19062,irish
19066,moroccan
19071,filipino
19072,filipino
19084,indian
19097,indian
19098,indian
35552,korean
19103,indian
19115,spanish
19118,mexican
19125,vietnamese
19128,spanish
19132,filipino
19133,irish
19134,indian
19136,indian
3190,filipino
19145,vietnamese
19152,moroccan
3192,moroccan
19154,indian
19155,cajun_creole
19159,korean
19185,vietnamese
19191,irish
19192,indian
19195,indian
8277,korean
19202,filipino
19206,italian
19209,indian
19210,irish
19218,indian
19220,vietnamese
19228,filipino
19231,filipino
19242,indian
19247,korean
19249,indian
19256,filipino
19259,indian
19266,indian
19271,southern_us
37740,moroccan
19276,mexican
19286,british
19287,filipino
19291,indian
19293,indian
19298,korean
19307,filipino
19313,vietnamese
19319,indian
19320,indian
35988,spanish
19326,indian
19328,italian
19331,moroccan
19338,korean
19344,filipino
19347,indian
19351,british
19355,russian
19367,indian
19385,vietnamese
19392,filipino
19395,korean
19398,moroccan
19404,korean
19409,indian
19414,vietnamese
19426,greek
19427,vietnamese
19429,indian
19430,filipino
19432,spanish
19438,indian
19439,moroccan
19443,indian
3241,filipino
19464,vietnamese
14167,indian
19470,vietnamese
19472,indian
19473,indian
19482,indian
19485,spanish
19487,filipino
19490,moroccan
19492,indian
19494,southern_us
19496,indian
19503,filipino
36019,indian
19517,indian
19518,mexican
19523,chinese
19525,indian
19527,irish
19530,irish
19538,indian
19551,indian
19555,filipino
19562,indian
14185,filipino
19581,filipino
19583,indian
19585,indian
3265,filipino
19597,indian
19601,indian
19605,filipino
19607,indian
19611,filipino
19617,cajun_creole
19618,filipino
19619,filipino
19620,filipino
19624,filipino
19634,indian
19638,vietnamese
19641,indian
19655,indian
19659,korean
19666,spanish
19669,indian
19670,irish
19672,spanish
19678,british
19679,filipino
19680,filipino
36050,filipino
19697,indian
19704,indian
19723,vietnamese
19736,indian
19739,irish
19743,moroccan
19749,moroccan
19750,filipino
25137,moroccan
19752,indian
19759,filipino
19777,indian
19781,indian
19783,indian
19787,moroccan
19788,indian
19789,chinese
19792,indian
19794,indian
19797,indian
19798,filipino
19801,moroccan
19802,filipino
7206,indian
19804,filipino
19810,moroccan
19812,filipino
19823,indian
19826,indian
19827,indian
19836,greek
19842,indian
19844,filipino
19846,greek
19848,moroccan
19851,indian
19853,filipino
19854,filipino
19857,filipino
35048,indian
19864,filipino
19873,korean
19875,indian
19876,indian
3313,indian
19882,spanish
19884,vietnamese
19893,indian
19902,british
19905,indian
19909,vietnamese
19917,korean
19918,indian
15939,korean
19924,spanish
19929,chinese
19931,indian
19935,moroccan
19940,irish
19943,indian
19945,moroccan
19949,indian
19950,indian
19953,british
19959,filipino
19961,indian
19969,moroccan
14251,filipino
19975,filipino
19979,irish
19980,korean
19981,greek
19983,indian
19989,indian
19990,indian
19996,korean
19999,moroccan
20002,moroccan
41564,moroccan
20010,spanish
20013,jamaican
20015,indian
20026,indian
20028,indian
20035,vietnamese
20038,moroccan
20045,irish
20053,indian
20054,indian
20058,indian
47035,indian
20071,irish
20076,filipino
20077,moroccan
20079,vietnamese
20081,indian
20082,filipino
20089,indian
20091,indian
20094,spanish
20104,greek
8812,filipino
20108,british
20110,indian
20111,irish
20113,indian
20126,irish
20127,british
20128,italian
20135,french
20138,filipino
20150,indian
20153,indian
20154,filipino
20159,indian
20164,british
20166,filipino
20171,indian
20175,filipino
20177,korean
41594,indian
20199,indian
20200,vietnamese
20202,indian
20207,filipino
20210,spanish
20213,indian
20214,korean
20229,korean
20235,filipino
47064,korean
20244,british
20264,cajun_creole
20266,filipino
20270,filipino
20275,indian
20280,indian
14303,filipino
20287,filipino
20297,filipino
41613,filipino
34501,filipino
20308,filipino
20309,indian
20315,indian
20318,chinese
20319,british
20323,indian
20326,vietnamese
20327,indian
20333,thai
20334,filipino
20335,irish
20340,indian
20357,indian
20360,chinese
20362,moroccan
20363,indian
20373,vietnamese
20374,indian
20380,moroccan
36165,indian
20385,moroccan
20389,spanish
20392,filipino
20397,moroccan
20402,irish
20409,indian
8863,filipino
20414,indian
20418,indian
20432,filipino
20433,vietnamese
20442,indian
20446,irish
20447,moroccan
20449,indian
20460,indian
20463,indian
20464,filipino
20468,irish
20470,korean
20472,italian
20480,filipino
20484,vietnamese
20492,cajun_creole
20499,brazilian
3417,moroccan
20507,korean
20510,filipino
20513,indian
20517,french
20520,mexican
20527,korean
20530,mexican
20532,vietnamese
20534,irish
20538,indian
20539,indian
20541,indian
3424,indian
20551,indian
20560,vietnamese
20569,filipino
20571,indian
35601,korean
20578,moroccan
20579,filipino
20587,russian
20589,indian
41661,korean
20598,moroccan
20600,vietnamese
20602,indian
20607,spanish
20611,moroccan
20615,irish
20617,indian
20624,moroccan
20631,indian
20639,vietnamese
20640,korean
20643,irish
20645,filipino
20647,spanish
41671,indian
20662,indian
20664,cajun_creole
20669,irish
20676,moroccan
20696,indian
47140,moroccan
20700,indian
20701,indian
20708,filipino
20722,cajun_creole
20724,korean
20727,indian
20729,cajun_creole
20732,filipino
20735,vietnamese
20736,vietnamese
20742,indian
20743,moroccan
20747,filipino
20749,moroccan
20754,filipino
20756,filipino
20760,vietnamese
20762,french
20767,chinese
20785,indian
20788,indian
20793,korean
20795,indian
20798,filipino
5057,indian
20805,filipino
20810,indian
20813,indian
20814,filipino
20817,indian
20823,spanish
20827,indian
14394,filipino
20841,indian
20842,vietnamese
20843,mexican
20850,indian
20855,vietnamese
20859,korean
20860,british
20862,filipino
20872,indian
20873,moroccan
20875,moroccan
20878,indian
20880,filipino
20881,indian
20889,indian
20894,vietnamese
20897,indian
20904,indian
20910,indian
20915,indian
20917,moroccan
20924,indian
20929,korean
20931,vietnamese
20932,cajun_creole
20936,indian
20939,indian
20940,indian
20953,filipino
20960,korean
20962,korean
20964,irish
15974,british
20982,moroccan
20984,korean
20985,irish
20995,british
20998,irish
20999,filipino
36270,cajun_creole
21016,vietnamese
21017,indian
34525,cajun_creole
21027,indian
21028,indian
21031,spanish
21033,spanish
14429,cajun_creole
21042,indian
21043,irish
21053,filipino
21054,indian
21059,indian
21066,moroccan
21071,spanish
21085,filipino
21086,filipino
21089,greek
21090,indian
21094,indian
21113,vietnamese
21117,filipino
8983,indian
21134,filipino
21141,british
21143,japanese
21149,moroccan
21153,filipino
21159,indian
21161,filipino
21166,irish
21177,filipino
21180,indian
21181,indian
14453,indian
21187,filipino
21195,moroccan
21200,indian
21202,filipino
41764,greek
21210,indian
21212,filipino
43786,filipino
21227,british
21229,chinese
21232,indian
21238,indian
9001,irish
21240,italian
21241,indian
21242,japanese
21249,indian
21253,mexican
21255,chinese
21259,greek
21262,filipino
21265,spanish
21288,spanish
21296,indian
21300,filipino
21302,spanish
21308,vietnamese
14474,indian
21311,filipino
21312,indian
21316,thai
21318,indian
21324,filipino
21332,korean
21339,filipino
21341,korean
21344,indian
21361,indian
21362,indian
21381,filipino
21389,irish
21397,moroccan
21399,chinese
21401,filipino
21403,indian
21404,brazilian
21408,vietnamese
21409,spanish
21410,vietnamese
21414,indian
21417,korean
21419,indian
21430,filipino
21436,indian
21437,greek
21440,filipino
21441,moroccan
21443,vietnamese
21455,mexican
21471,irish
21477,indian
21487,moroccan
21490,indian
9043,moroccan
21498,filipino
36351,vietnamese
21501,spanish
21507,filipino
21511,indian
21515,brazilian
21519,moroccan
21524,vietnamese
21527,korean
21537,southern_us
21551,irish
21552,spanish
21554,indian
21558,irish
21567,cajun_creole
21569,filipino
21571,filipino
21574,indian
21579,filipino
21580,british
21582,indian
21584,korean
21591,korean
21593,greek
21599,spanish
21611,korean
21612,mexican
21618,spanish
44365,indian
21625,indian
21629,korean
21635,filipino
21637,indian
14529,korean
21646,indian
21647,korean
21656,british
21658,indian
21665,filipino
21666,filipino
21671,vietnamese
21677,indian
21679,moroccan
21680,indian
21681,indian
21682,indian
21683,greek
21688,indian
47306,italian
21696,indian
21702,indian
21704,irish
14540,filipino
21709,filipino
21720,indian
21724,moroccan
21732,spanish
21737,spanish
21740,moroccan
21749,indian
21750,filipino
21752,filipino
21753,filipino
21756,indian
21757,indian
21771,indian
21774,vietnamese
21775,filipino
21779,filipino
36398,indian
21783,indian
21785,moroccan
21791,korean
21792,filipino
21793,indian
21798,indian
21800,indian
21805,irish
21811,moroccan
7273,irish
21818,vietnamese
21825,italian
21828,filipino
21840,british
21842,indian
21846,korean
21848,vietnamese
21852,vietnamese
36411,filipino
21864,indian
21865,filipino
21866,filipino
21875,filipino
21876,chinese
21879,filipino
21890,irish
21891,indian
21892,moroccan
21894,moroccan
21905,indian
21906,vietnamese
21909,japanese
21925,irish
21926,korean
14577,spanish
21934,indian
21936,indian
21939,filipino
21953,filipino
21960,indian
9122,vietnamese
3661,indian
21974,spanish
21975,filipino
21988,indian
9126,filipino
21994,indian
21995,indian
22003,moroccan
22004,mexican
22022,vietnamese
22025,indian
22028,filipino
22031,indian
22035,spanish
22037,filipino
22048,british
22052,filipino
22053,indian
22064,indian
22066,indian
22070,mexican
14601,indian
22079,moroccan
22088,indian
22089,korean
9143,cajun_creole
22094,greek
22098,brazilian
22100,spanish
22105,moroccan
22107,filipino
22108,indian
22114,irish
22116,vietnamese
22118,korean
22124,indian
22129,spanish
9150,moroccan
22140,filipino
22141,moroccan
22159,filipino
22160,vietnamese
22164,moroccan
22165,filipino
22169,indian
22178,indian
22179,chinese
22184,filipino
46566,indian
22193,irish
22202,indian
22207,vietnamese
22214,indian
22220,moroccan
22221,vietnamese
22222,mexican
22226,filipino
22228,korean
22232,irish
22233,irish
22234,greek
22235,korean
22243,indian
22254,indian
22255,spanish
22261,korean
22264,filipino
22270,filipino
22273,indian
22276,russian
22278,filipino
22283,russian
22285,mexican
22289,vietnamese
22290,moroccan
22295,filipino
3716,indian
41946,irish
22311,vietnamese
22313,irish
22324,filipino
41950,brazilian
22326,indian
22331,filipino
22338,filipino
22339,indian
22340,moroccan
22344,moroccan
22347,vietnamese
22349,italian
22351,vietnamese
22353,indian
22358,russian
22363,korean
22369,indian
22380,indian
22381,irish
22382,indian
22383,british
22385,moroccan
22391,mexican
22396,indian
22402,vietnamese
22403,vietnamese
22404,moroccan
22410,vietnamese
22414,greek
22419,moroccan
22422,indian
22428,indian
22430,indian
22433,chinese
22436,indian
22437,moroccan
22441,irish
22443,greek
3741,russian
22449,indian
22458,indian
36511,brazilian
22469,moroccan
22474,filipino
22475,filipino
22485,indian
22487,indian
22489,indian
22491,irish
22494,moroccan
22498,korean
22499,moroccan
22501,filipino
22506,vietnamese
22516,indian
22528,indian
22530,indian
22532,vietnamese
22538,indian
22539,italian
22540,filipino
22546,spanish
22551,indian
22562,filipino
22563,irish
22564,korean
14684,moroccan
22575,vietnamese
22576,indian
9224,vietnamese
22580,indian
22582,mexican
22586,moroccan
22591,mexican
22595,indian
22597,indian
22599,indian
22600,vietnamese
22604,korean
22609,korean
22621,indian
22622,vietnamese
22624,filipino
22628,korean
22632,vietnamese
22637,indian
22638,vietnamese
22642,indian
22645,indian
22651,moroccan
22653,moroccan
22656,filipino
22659,irish
22666,indian
22669,filipino
22670,filipino
22681,spanish
22683,filipino
22693,chinese
22707,indian
22711,indian
22716,indian
22722,vietnamese
22725,indian
22731,indian
22733,korean
22734,jamaican
22741,vietnamese
14714,moroccan
22751,indian
22752,filipino
22758,indian
22762,mexican
22774,filipino
9257,irish
25643,irish
22797,irish
22800,filipino
22802,indian
22803,filipino
22814,filipino
9264,moroccan
22820,irish
22824,korean
22826,filipino
47495,filipino
22828,jamaican
9267,moroccan
22836,filipino
22845,korean
22848,irish
22857,indian
22858,mexican
22860,vietnamese
22861,indian
22864,spanish
22866,indian
22873,jamaican
22877,korean
22880,indian
10582,filipino
22885,vietnamese
22886,indian
22889,indian
22891,filipino
22895,indian
22896,filipino
22897,cajun_creole
22900,mexican
22914,indian
22917,indian
22919,filipino
47511,indian
22925,filipino
22932,indian
22933,vietnamese
22935,filipino
22947,korean
22951,vietnamese
22957,indian
22964,chinese
22967,korean
22969,spanish
22978,spanish
22979,filipino
22982,filipino
22988,british
22989,indian
22993,vietnamese
22994,indian
22999,korean
23003,indian
23005,filipino
23006,british
23008,korean
23010,filipino
23012,indian
23013,indian
23014,vietnamese
23018,cajun_creole
14759,moroccan
23020,filipino
23021,korean
47528,brazilian
23027,indian
23028,indian
23031,irish
23033,indian
23038,indian
23039,filipino
23040,chinese
23043,filipino
42070,filipino
23046,cajun_creole
23054,filipino
23059,korean
36612,indian
23067,greek
23070,moroccan
23079,indian
23080,filipino
23088,mexican
23089,irish
23094,indian
23098,cajun_creole
23099,indian
23106,mexican
23108,vietnamese
23114,cajun_creole
23119,spanish
23120,chinese
23127,filipino
23130,korean
23135,indian
23140,moroccan
23150,vietnamese
3859,filipino
23158,vietnamese
23160,indian
3861,moroccan
23173,vietnamese
23188,filipino
23190,filipino
23196,indian
23205,indian
45509,filipino
23211,filipino
9331,spanish
47563,indian
23236,spanish
23239,indian
23242,vietnamese
23247,irish
23249,korean
23257,korean
23264,indian
23265,filipino
23267,irish
23268,irish
23269,korean
23270,indian
23271,british
23273,moroccan
23274,moroccan
23280,british
23285,filipino
23288,indian
23296,korean
9345,british
23306,indian
23309,vietnamese
23315,korean
23318,indian
23320,moroccan
3887,indian
23328,indian
42118,korean
47580,indian
23340,indian
23341,indian
23352,vietnamese
23354,italian
23355,indian
23356,filipino
36661,moroccan
23362,filipino
23363,filipino
23374,korean
23376,italian
23382,moroccan
23386,filipino
23388,filipino
23394,korean
23403,indian
23407,indian
23409,moroccan
23410,korean
23411,indian
23416,indian
23417,korean
23419,moroccan
47594,filipino
23423,indian
23424,indian
23431,filipino
23435,indian
23439,filipino
23440,filipino
23441,filipino
23443,korean
23444,indian
23447,indian
23450,indian
47599,filipino
23456,indian
23459,indian
23465,filipino
23471,irish
23472,indian
23475,japanese
23487,irish
23489,indian
23490,vietnamese
23496,spanish
23498,vietnamese
23501,moroccan
23507,korean
23510,filipino
43337,korean
23525,thai
23532,moroccan
23535,indian
23540,indian
23562,filipino
36695,filipino
23565,indian
36696,filipino
23572,greek
23574,korean
23577,filipino
23579,korean
23581,british
23586,brazilian
23589,indian
23595,moroccan
23604,indian
23614,korean
23616,korean
14861,filipino
23638,irish
23650,indian
36711,filipino
23665,indian
23677,filipino
14869,indian
3947,indian
23684,vietnamese
23687,indian
23692,british
23694,filipino
23696,filipino
23698,spanish
23713,filipino
23716,indian
23732,moroccan
23742,moroccan
23743,mexican
23757,japanese
23762,irish
42191,filipino
23776,indian
23778,filipino
36731,indian
23783,spanish
23793,indian
23798,indian
23799,korean
23801,brazilian
23804,moroccan
23806,greek
23808,british
23809,indian
23812,filipino
23813,indian
23818,filipino
23823,filipino
23825,greek
23826,filipino
23828,indian
23832,filipino
23833,vietnamese
23836,russian
3973,irish
14896,indian
23845,indian
23851,moroccan
23852,chinese
23854,indian
9437,moroccan
23856,jamaican
23867,british
23870,irish
23871,korean
23873,filipino
3979,indian
23878,moroccan
23879,moroccan
23884,indian
23886,indian
23893,indian
23894,moroccan
23900,moroccan
23904,vietnamese
23905,moroccan
23908,korean
23909,vietnamese
23912,korean
23913,indian
23916,cajun_creole
23919,indian
23920,moroccan
23924,indian
23937,irish
23947,filipino
23962,korean
42223,indian
3995,indian
23975,filipino
23979,indian
23982,spanish
20383,korean
24004,mexican
24014,italian
24015,british
24025,indian
24035,filipino
24037,moroccan
24040,mexican
24046,indian
24051,filipino
24053,indian
160,moroccan
24060,vietnamese
4011,cajun_creole
24073,russian
24075,vietnamese
24087,filipino
24090,filipino
24091,spanish
24095,indian
24098,filipino
14939,indian
24105,filipino
24107,indian
47709,indian
24116,indian
24128,spanish
24129,chinese
24130,moroccan
24135,indian
24136,indian
24141,korean
14947,indian
24155,chinese
24156,filipino
24159,indian
24160,indian
24167,indian
24169,indian
24173,indian
24174,indian
24175,filipino
24177,vietnamese
9491,indian
24182,korean
24184,indian
24191,korean
24193,irish
24203,indian
24204,moroccan
24211,filipino
24214,vietnamese
24217,moroccan
24221,irish
24226,irish
42267,indian
24228,filipino
42268,british
24236,irish
47730,filipino
24240,irish
24243,southern_us
24249,indian
24250,filipino
24251,filipino
24256,mexican
24261,filipino
24265,spanish
24269,filipino
24270,korean
24281,indian
24287,moroccan
12811,cajun_creole
24289,indian
34634,indian
24306,indian
48819,vietnamese
36820,spanish
24320,korean
24321,indian
24326,indian
24328,korean
24329,filipino
24331,chinese
24333,irish
24334,moroccan
24335,vietnamese
24337,indian
24343,filipino
24354,vietnamese
24362,indian
24364,filipino
24368,mexican
24373,indian
24381,korean
24382,irish
41184,vietnamese
34860,cajun_creole
24399,british
24406,filipino
9529,indian
24409,indian
24413,filipino
24416,filipino
24425,filipino
24426,indian
24428,filipino
24429,indian
24430,vietnamese
24432,filipino
24433,moroccan
24435,cajun_creole
4075,jamaican
24453,moroccan
24454,moroccan
24466,greek
24468,indian
24483,filipino
24490,korean
24499,irish
24501,indian
24503,indian
24507,indian
24508,filipino
24510,filipino
24512,filipino
24522,indian
24523,indian
24526,irish
24528,indian
24539,italian
24543,irish
24548,chinese
36860,mexican
13911,indian
15015,indian
24566,italian
24569,filipino
24570,mexican
24573,irish
24579,filipino
24586,indian
24605,filipino
24611,vietnamese
24613,filipino
24614,korean
24615,moroccan
24627,japanese
24631,indian
24632,indian
24634,filipino
24641,vietnamese
24644,indian
24651,vietnamese
24652,filipino
24655,moroccan
24666,vietnamese
24667,cajun_creole
24668,indian
24669,mexican
24672,korean
24681,indian
24686,filipino
15037,filipino
42344,cajun_creole
24695,greek
24708,moroccan
24709,korean
24711,korean
24714,british
20503,indian
24716,filipino
24718,irish
24719,indian
33557,indian
24731,moroccan
24732,moroccan
46651,indian
5785,mexican
24741,indian
24743,filipino
24748,mexican
24765,indian
36896,korean
24772,filipino
47821,moroccan
24784,irish
24786,mexican
24792,indian
24795,moroccan
24798,spanish
47824,moroccan
24806,indian
24816,indian
47827,indian
24821,vietnamese
24835,mexican
42372,indian
24859,filipino
24861,moroccan
42373,indian
24865,indian
24871,indian
24872,indian
24876,irish
24878,indian
24880,spanish
24881,moroccan
24882,indian
24883,indian
24885,indian
24887,chinese
4148,indian
24892,greek
24894,irish
24899,indian
24905,french
24906,italian
24909,indian
24915,korean
24917,irish
24919,moroccan
24921,moroccan
24924,indian
24927,moroccan
1921,indian
24932,indian
24933,indian
24939,indian
24945,filipino
24949,korean
24952,moroccan
24955,filipino
24957,indian
24967,thai
48841,russian
24972,filipino
24973,indian
42392,moroccan
24979,filipino
24981,korean
24983,italian
24984,filipino
24985,moroccan
24990,indian
24993,korean
24997,greek
48842,moroccan
25007,filipino
25010,mexican
25018,korean
25020,filipino
25028,indian
25043,vietnamese
25050,indian
25059,indian
25077,korean
25078,filipino
25084,chinese
25085,filipino
25094,filipino
25095,indian
25097,moroccan
25100,indian
25101,russian
25107,irish
25113,spanish
25115,vietnamese
25132,irish
47880,filipino
25138,irish
25142,irish
4193,korean
25169,filipino
25173,british
25176,spanish
25186,spanish
25198,indian
25205,moroccan
25212,vietnamese
25233,indian
25235,indian
25237,thai
25244,filipino
25246,irish
25254,indian
25258,indian
25262,korean
25267,filipino
25273,jamaican
9674,filipino
25281,vietnamese
25287,indian
25289,mexican
25292,indian
25293,filipino
25303,indian
25306,indian
25311,irish
42449,vietnamese
25321,filipino
33577,indian
25332,korean
25348,moroccan
